1.0,0.25,1.04,0.38,1.08
1.1,0.34,1.14,0.47,1.18
1.2,0.44,1.25,0.56,1.28
1.3,0.53,1.35,0.65,1.39
1.4,0.63,1.45,0.75,1.49
1.5,0.72,1.56,0.84,1.59
1.6,0.82,1.66,0.93,1.70
1.7,0.91,1.76,1.02,1.80
1.8,1.00,1.87,1.11,1.90
1.9,1.10,1.97,1.20,2.00
2.0,1.19,2.07,1.29,2.11
2.1,1.29,2.18,1.38,2.21
2.2,1.38,2.28,1.48,2.31
2.3,1.48,2.38,1.57,2.41
2.4,1.57,2.49,1.66,2.52
2.5,1.67,2.59,1.75,2.62
2.6,1.76,2.69,1.84,2.72
2.7,1.86,2.79,1.94,2.82
2.8,1.95,2.90,2.03,2.93
2.9,2.05,3.00,2.12,3.03
3.0,2.15,3.10,2.21,3.13
3.1,2.24,3.20,2.31,3.23
3.2,2.34,3.31,2.40,3.33
3.3,2.43,3.41,2.49,3.44
3.4,2.53,3.51,2.58,3.54
3.5,2.62,3.61,2.68,3.64
3.6,2.72,3.72,2.77,3.74
3.7,2.81,3.82,2.86,3.84
3.8,2.91,3.92,2.96,3.94
3.9,3.01,4.02,3.05,4.05
4.0,3.10,4.12,3.14,4.15
4.1,3.20,4.23,3.24,4.25
4.2,3.29,4.33,3.33,4.35
4.3,3.39,4.43,3.43,4.45
4.4,3.49,4.53,3.52,4.55
4.5,3.58,4.63,3.61,4.65
4.6,3.68,4.73,3.71,4.76
4.7,3.78,4.84,3.80,4.86
4.8,3.87,4.94,3.90,4.96
4.9,3.97,5.04,3.99,5.06
5.0,4.06,5.14,4.09,5.16
5.1,4.16,5.24,4.18,5.26
5.2,4.26,5.34,4.28,5.36
5.3,4.35,5.44,4.37,5.46
5.4,4.45,5.55,4.46,5.56
5.5,4.55,5.65,4.56,5.66
5.6,4.64,5.75,4.65,5.77
5.7,4.74,5.85,4.75,5.87
5.8,4.84,5.95,4.85,5.97
5.9,4.93,6.05,4.94,6.07
6.0,5.03,6.15,5.04,6.17
6.1,5.13,6.25,5.13,6.27
6.2,5.22,6.35,5.23,6.37
6.3,5.32,6.45,5.32,6.47
6.4,5.42,6.55,5.42,6.57
6.5,5.52,6.66,5.51,6.67
6.6,5.61,6.76,5.61,6.77
6.7,5.71,6.86,5.71,6.87
6.8,5.81,6.96,5.80,6.97
6.9,5.90,7.06,5.90,7.07
7.0,6.00,7.16,5.99,7.17
7.1,6.10,7.26,6.09,7.27
7.2,6.20,7.36,6.19,7.37
7.3,6.29,7.46,6.28,7.47
7.4,6.39,7.56,6.38,7.57
7.5,6.49,7.66,6.47,7.67
7.6,6.59,7.76,6.57,7.77
7.7,6.68,7.86,6.67,7.87
7.8,6.78,7.96,6.76,7.97
7.9,6.88,8.06,6.86,8.07
8.0,6.98,8.16,6.96,8.17
8.1,7.07,8.26,7.05,8.27
8.2,7.17,8.36,7.15,8.37
8.3,7.27,8.46,7.25,8.47
8.4,7.37,8.56,7.34,8.57
8.5,7.46,8.66,7.44,8.67
8.6,7.56,8.76,7.54,8.77
8.7,7.66,8.86,7.64,8.87
8.8,7.76,8.96,7.73,8.97
8.9,7.85,9.06,7.83,9.07
9.0,7.95,9.16,7.93,9.17
9.1,8.05,9.26,8.02,9.27
9.2,8.15,9.36,8.12,9.37
9.3,8.25,9.46,8.22,9.47
9.4,8.34,9.56,8.32,9.57
9.5,8.44,9.66,8.41,9.67
9.6,8.54,9.76,8.51,9.77
9.7,8.64,9.86,8.61,9.87
9.8,8.74,9.96,8.71,9.97
9.9,8.83,10.06,8.80,10.07
10.0,8.93,10.16,8.90,10.17
10.1,9.03,10.26,9.00,10.27
10.2,9.13,10.36,9.10,10.36
10.3,9.23,10.46,9.20,10.46
10.4,9.32,10.56,9.29,10.56
10.5,9.42,10.66,9.39,10.66
10.6,9.52,10.76,9.49,10.76
10.7,9.62,10.86,9.59,10.86
10.8,9.72,10.95,9.68,10.96
10.9,9.82,11.05,9.78,11.06
11.0,9.91,11.15,9.88,11.16
11.1,10.01,11.25,9.98,11.26
11.2,10.11,11.35,10.08,11.36
11.3,10.21,11.45,10.18,11.46
11.4,10.31,11.55,10.27,11.56
11.5,10.41,11.65,10.37,11.66
11.6,10.51,11.75,10.47,11.75
11.7,10.60,11.85,10.57,11.85
11.8,10.70,11.95,10.67,11.95
11.9,10.80,12.05,10.77,12.05
12.0,10.90,12.15,10.86,12.15
12.1,11.00,12.25,10.96,12.25
12.2,11.10,12.34,11.06,12.35
12.3,11.20,12.44,11.16,12.45
12.4,11.29,12.54,11.26,12.55
12.5,11.39,12.64,11.36,12.65
12.6,11.49,12.74,11.46,12.75
