8.7,8.66,9.59,8.66,9.59,8.66,9.59,8.66,9.59
8.8,8.76,9.68,8.76,9.68,8.76,9.68,8.76,9.68
8.9,8.85,9.78,8.85,9.78,8.85,9.78,8.85,9.78
9.0,8.94,9.88,8.94,9.88,8.94,9.88,8.94,9.88
9.1,9.04,9.97,9.04,9.97,9.04,9.97,9.04,9.97
9.2,9.13,10.07,9.13,10.07,9.13,10.07,9.13,10.07
9.3,9.23,10.16,9.23,10.16,9.23,10.16,9.23,10.16
9.4,9.32,10.26,9.32,10.26,9.32,10.26,9.32,10.26
9.5,9.42,10.36,9.42,10.36,9.42,10.36,9.42,10.36
9.6,9.51,10.45,9.51,10.45,9.51,10.45,9.51,10.45
9.7,9.61,10.55,9.61,10.55,9.61,10.55,9.61,10.55
9.8,9.70,10.65,9.70,10.65,9.70,10.65,9.70,10.65
9.9,9.79,10.74,9.79,10.74,9.79,10.74,9.79,10.74
10.0,9.89,10.84,9.89,10.84,9.89,10.84,9.89,10.84
10.1,9.98,10.93,9.98,10.93,9.98,10.93,9.98,10.93
10.2,10.08,11.03,10.08,11.03,10.08,11.03,10.08,11.03
10.3,10.17,11.13,10.17,11.13,10.17,11.13,10.17,11.13
10.4,10.27,11.22,10.27,11.22,10.27,11.22,10.27,11.22
10.5,10.36,11.32,10.36,11.32,10.36,11.32,10.36,11.32
10.6,10.46,11.41,10.46,11.41,10.46,11.41,10.46,11.41
10.7,10.55,11.51,10.55,11.51,10.55,11.51,10.55,11.51
10.8,10.65,11.61,10.65,11.61,10.65,11.61,10.65,11.61
10.9,10.74,11.70,10.74,11.70,10.74,11.70,10.74,11.70
11.0,10.84,11.80,10.84,11.80,10.84,11.80,10.84,11.80
11.1,10.93,11.89,10.93,11.89,10.93,11.89,10.93,11.89
11.2,11.02,11.99,11.02,11.99,11.02,11.99,11.02,11.99
11.3,11.12,12.09,11.12,12.09,11.12,12.09,11.12,12.09
11.4,11.21,12.18,11.21,12.18,11.21,12.18,11.21,12.18
11.5,11.31,12.28,11.31,12.28,11.31,12.28,11.31,12.28
11.6,11.40,12.37,11.40,12.37,11.40,12.37,11.40,12.37
11.7,11.50,12.47,11.50,12.47,11.50,12.47,11.50,12.47
11.8,11.59,12.57,11.59,12.57,11.59,12.57,11.59,12.57
11.9,11.69,12.66,11.69,12.66,11.69,12.66,11.69,12.66
